sample	start	end
3	206642	206723
3	207123	207124
3	207125	207130
3	207131	207132
3	207134	207138
3	207139	207146
3	207147	207148
3	207149	207150
3	207152	207153
3	207154	207155
3	207161	207162
3	207163	207165
3	207166	207167
3	207168	207169
3	207170	207172
3	207173	207174
3	207175	207176
3	207178	207184
3	207196	207197
3	207199	207210
3	207212	207221
3	207222	207225
3	207226	207265
3	207266	207274
3	207320	207342
3	207597	207676
3	207728	207810
3	208289	208295
3	208296	208315
3	208316	208318
3	208319	208342
3	208431	208439
3	208531	208532
3	208716	208773
3	208914	209101
3	209102	209131
3	209132	209138
3	209139	209151
3	209152	209171
3	209172	209173
3	209192	209193
3	209195	209200
3	209201	209205
3	209207	209218
3	209219	209220
3	209221	209226
3	209227	209231
3	209446	209450
3	209508	209583
3	209584	209634
3	209644	209646
3	209647	209649
3	209651	209656
3	209657	209659
3	209665	209745
3	209835	209926
3	210030	210043
3	210044	210166
3	210167	210181
3	210183	210192
3	210210	210311
3	210425	210558
3	210962	210966
3	210967	210969
3	210970	210979
3	210980	210981
3	210982	210989
3	210990	211024
3	211812	211816
3	211817	211876
3	211877	211880
3	212004	212104
3	212117	212132
3	212133	212217
3	212350	212371
3	212562	212568
3	213267	213283
3	213285	213289
3	213290	213300
3	213301	213310
3	213311	213334
3	213367	213372
3	213373	213379
3	213380	213382
3	213384	213396
3	213398	213401
3	213402	213434
3	213435	213441
3	213442	213443
3	213444	213518
3	213982	214083
3	214234	214340
3	216126	216224
3	216606	216609
3	216610	216613
3	216614	216617
3	216618	216620
3	216621	216624
3	216813	216829
3	216836	217084
3	217140	217141
3	217142	217152
3	217170	217208
3	217209	217212
3	217213	217315
3	217316	217334
3	217335	217870
3	217908	218294
3	218746	218747
3	218748	218750
3	218751	218752
3	218753	218754
3	218756	218762
3	218763	218766
3	219191	219345
3	219346	219347
3	219358	219459
3	219468	219469
3	219785	219788
3	219882	219900
3	219901	219908
3	219909	219936
3	219950	219952
3	219953	219961
3	219962	219968
3	219969	219982
3	219983	220016
3	220017	220019
3	220239	220358
3	220364	220390
3	220805	220818
3	220819	220825
3	220826	220827
3	220828	220837
3	220838	220855
3	220856	220870
3	220871	220883
3	220884	220906
3	220907	220910
3	220911	220913
3	220915	220917
3	220970	220986
3	221967	221982
3	221983	222162
3	222172	222184
3	222185	222246
3	222247	222293
3	222294	222353
3	223913	224014
3	224071	224103
3	224230	224246
3	224247	224250
3	224251	224254
3	224255	224256
3	224257	224448
3	224484	224598
3	224646	224679
3	224680	224751
3	224753	224756
3	224757	224758
3	224759	224768
3	224769	224775
3	224777	224878
3	225450	225588
3	226273	226274
3	226275	226278
3	226279	226290
3	226291	226305
3	226306	226519
3	226939	226945
3	226946	226953
3	226954	226955
3	226956	226960
3	226961	226962
3	226963	226966
3	226967	226981
3	226982	226993
3	226994	227002
3	227004	227009
3	227010	227015
3	228034	228075
3	228076	228290
3	228291	228299
3	228485	228501
3	229327	229428
3	229468	229508
3	230035	230040
3	230042	230047
3	230048	230054
3	230055	230121
3	230123	230131
3	230132	230133
3	230134	230196
3	230197	230212
3	230213	230214
3	230215	230216
3	230312	230384
3	230879	230895
3	230919	230980
3	230990	231020
3	231064	231091
3	231618	231690
3	231704	231707
3	231708	231710
3	231711	231713
3	231714	231718
3	231724	231747
3	231748	231749
3	231750	231752
3	231753	231765
3	231766	231779
3	231780	231850
3	232221	232236
3	232455	232508
3	232581	232777
3	232871	232972
3	232979	232996
3	233016	233117
3	233478	233519
3	233521	233575
3	233576	233615
3	233616	233631
3	233632	233638
3	233639	233640
3	233642	233651
3	233951	234102
3	234211	234214
3	234481	234483
3	234486	234488
3	234489	234494
3	234498	234500
3	234501	234504
3	234506	234507
3	234508	234509
3	234510	234511
3	234512	234518
3	234520	234532
3	234558	234559
3	234560	234562
3	234568	234569
3	234571	234572
3	234573	234575
3	234576	234582
3	234584	234589
3	234590	234627
3	234628	234630
3	234631	234640
3	234641	234642
3	234644	234648
3	234649	234653
3	234654	234657
3	234663	234764
3	234773	234774
3	234775	234776
3	234777	234815
3	234816	234832
3	234833	234864
3	234866	234936
3	235337	235407
3	235408	235434
3	235649	235750
3	236028	236047
3	236048	236186
3	238438	238711
3	238712	238732
3	239184	239207
3	239208	239377
3	239378	239379
3	241653	241692
3	241693	241696
3	241697	241698
3	241701	241707
3	241708	241714
3	241716	241719
3	241720	241723
3	241724	241726
3	241762	241800
3	241801	241803
3	241820	241971
3	242512	242520
3	242521	242695
3	242913	243014
3	243054	243055
3	243057	243060
3	243061	243074
3	243075	243091
3	243093	243098
3	243100	243101
3	243102	243106
3	243110	243112
3	243114	243117
3	243119	243123
3	243124	243127
3	243128	243134
3	243135	243136
3	243180	243364
3	243797	243886
3	243895	244094
3	244139	244146
3	244147	244164
3	244165	244192
3	244193	244240
3	244242	244245
3	244247	244248
3	244249	244266
3	244267	244275
3	244276	244492
3	244615	244622
3	245773	245828
3	245958	245977
3	245988	246109
3	246379	246480
3	247072	247138
3	247139	247197
3	247198	247258
3	247942	248093
3	249258	249274
3	249410	249536
3	249673	249761
3	249867	249883
3	250352	250453
3	250581	250675
3	250825	250829
3	251790	251792
3	251793	251803
3	251869	251872
3	251873	251880
3	251881	251883
3	251886	251890
3	252166	252201
3	252250	252317
3	254370	254473
3	254506	254706
3	254739	254840
3	255029	255039
3	255073	255255
3	257271	257272
3	257274	257275
3	257276	257399
3	257400	257401
3	257402	257404
3	257405	257407
3	257408	257412
3	257413	257415
3	257416	257418
3	257419	257424
3	257438	257465
3	257928	257965
3	257991	258029
3	258272	258275
3	258276	258318
3	258387	258393
3	258394	258400
3	258402	258408
3	258413	258421
3	258422	258423
3	259279	259292
3	259293	259308
3	259309	259323
3	259324	259340
3	259549	259700
3	260513	260517
3	260518	260521
3	260522	260533
3	260534	260540
3	260541	260542
3	260543	260554
3	260556	260564
3	260565	260571
3	260572	260698
3	260699	260707
3	260708	260711
3	260712	260746
3	260747	260816
3	261520	261533
3	261534	261537
3	261539	261540
3	261543	261549
3	261550	261560
3	261561	261567
3	261568	261584
3	261585	261589
3	261590	261594
3	261595	261597
3	261598	261621
3	261738	261755
3	262077	262207
3	262208	262217
3	262218	262225
3	262226	262259
3	262269	262280
3	262281	262292
3	264169	264257
3	264446	264473
3	264506	264521
3	264522	264596
3	264602	264607
3	264623	264640
3	264641	264643
3	264644	264648
3	264650	264703
3	264705	264710
3	264712	264714
3	264715	264716
3	264717	264721
3	264722	264724
3	265074	265075
3	265085	265186
3	265277	265378
3	265512	265545
3	265550	265556
3	265557	265581
3	265582	265675
3	265676	265677
3	265678	265686
3	265687	265705
3	265713	265831
3	265832	265864
3	266454	266491
3	266798	266799
3	266800	266970
3	266971	266981
3	266982	266987
3	266988	267113
3	267114	267119
3	267120	267122
3	267123	267124
3	267125	267133
3	267134	267151
3	267152	267153
3	267199	267201
3	267202	267207
3	267210	267212
3	267215	267216
3	267218	267219
3	267223	267224
3	267225	267227
3	267229	267230
3	267231	267235
3	267236	267238
3	267756	267857
3	267858	267859
3	267860	267863
3	267864	268298
3	268338	268356
3	268357	268383
3	268459	268489
3	268939	268948
3	268977	269128
3	269586	269623
3	269662	269737
3	270280	270431
3	270461	270462
3	271914	271929
3	272368	272590
3	272609	272618
3	272706	272710
3	272860	272924
3	273098	273119
3	274225	274235
3	274236	274280
3	274281	274286
3	274287	274291
3	274293	274306
3	274902	274997
3	275394	275436
3	275450	275451
3	275452	275458
3	275461	275462
3	275463	275464
3	275465	275468
3	275469	275478
3	275479	275597
3	275598	275600
3	275602	275603
3	275604	275627
3	275628	275632
3	275634	275637
3	275696	275801
3	275802	275809
3	275810	275811
3	275812	275813
3	275814	275817
3	275818	275823
3	275824	275825
3	275827	275832
3	275834	275835
3	275838	275840
3	275844	275845
3	275846	275847
3	275848	275850
3	275851	275852
3	275853	275855
3	275856	275858
3	275859	275872
3	275873	275874
3	275875	275880
3	275882	275886
3	275889	275890
3	275891	275892
3	275893	275896
3	275897	275918
3	275919	275922
3	276810	276911
3	277061	277141
3	277142	277174
3	277950	277995
3	278113	278214
3	278276	278278
3	278691	278747
3	278748	278749
3	278750	278751
3	278752	278759
3	278760	278766
3	278768	278770
3	278771	278775
3	278776	278783
3	278785	278788
3	279044	279060
3	279469	279718
3	280324	280338
3	280339	280475
3	280479	280480
3	280482	280490
3	281703	281728
3	281729	281755
3	281756	281781
3	281785	281821
3	281822	281882
3	281883	281903
3	281904	281947
3	281948	281962
3	281963	281989
3	282458	282620
3	282621	282639
3	282827	282830
3	282831	283007
3	283042	283054
3	283937	283966
3	283967	284082
3	284103	284109
3	284110	284113
3	284114	284119
3	284569	284606
3	284607	284630
3	284631	284643
3	284644	284672
3	284673	284674
3	284675	284678
3	284681	284682
3	284686	284688
3	285067	285102
3	285103	285110
3	285111	285484
3	286113	286153
3	286161	286312
3	286417	286483
3	286496	286514
3	286515	286518
3	286584	286597
3	286613	286901
3	286902	286903
3	286934	287236
3	287607	287608
3	289228	289247
3	289248	289253
3	289254	289257
3	289258	289329
3	289352	289355
3	289357	289358
3	289359	289413
3	290257	290263
3	290977	291186
3	291523	291610
3	291695	291761
3	291784	291916
3	291917	291989
3	292621	292783
3	292784	292852
3	292853	292854
3	292900	293001
3	293009	293020
3	293023	293110
3	294498	294575
3	294895	294979
3	294980	294982
3	294983	294992
3	294993	294995
3	294996	295000
3	295351	295352
3	295353	295354
3	295356	295515
3	295518	295544
3	295545	295551
3	295552	295581
3	295582	295585
3	295587	295594
3	295595	295596
3	295597	295600
3	295601	295603
3	295604	295605
3	295606	295619
3	295683	295784
3	295790	295833
3	295889	295921
3	295922	295928
3	296324	296535
3	296536	296554
3	296555	296558
3	296559	296562
3	296914	296917
3	296918	296919
3	296920	296923
3	296925	296928
3	296930	296932
3	296933	296935
3	296938	296942
3	296943	296946
3	296947	296948
3	296949	296954
3	296956	296958
3	296959	296961
3	296962	296966
3	296967	296972
3	296973	296974
3	296975	296978
3	296979	296984
3	296985	296990
3	296991	296995
3	296996	296997
3	296999	297002
3	297003	297004
3	297007	297009
3	297014	297015
3	297120	297221
3	298655	298662
3	298733	298756
3	298986	298991
3	298992	298993
3	298994	299013
3	299014	299033
3	299034	299048
3	299247	299252
3	299256	299258
3	299260	299264
3	299265	299292
3	299293	299294
3	299295	299368
3	299369	299400
3	299401	299405
3	300991	301085
3	301297	301298
3	301299	301305
3	301306	301358
3	301359	301364
3	301365	301379
3	301380	301381
3	301426	301447
3	301714	301777
3	302720	302778
3	302970	302973
3	302985	303004
3	303005	303079
3	303080	303082
3	303083	303086
3	303124	303145
3	303888	303989
3	304015	304122
3	304386	304440
3	304557	304774
3	304775	304908
3	304910	304912
3	304972	305160
3	305513	305532
3	305800	305884
3	305890	305901
3	305907	305911
3	305912	305916
3	305917	306048
3	306054	306064
3	306289	306343
3	306354	306390
3	306412	306513
3	308977	308991
3	308992	309008
3	309009	309014
3	309015	309027
3	309028	309169
3	309170	309271
3	309376	309477
3	309537	309542
3	309544	309548
3	309549	309552
3	309553	309555
3	309556	309561
3	309724	309743
3	309744	309768
3	309769	309772
3	309773	309775
3	309776	309780
3	309781	309787
3	309788	309797
3	309798	309811
3	309813	309814
3	309815	309817
3	309818	309820
3	309821	309832
3	309833	309836
3	309837	309865
3	309866	309872
3	310532	310633
3	310739	310743
3	310745	310747
3	310750	310755
3	310781	310783
3	310784	310785
3	310787	310788
3	310789	310942
3	310974	310987
3	310988	310990
3	310992	310993
3	310994	310995
3	311035	311044
3	311045	311046
3	311047	311048
3	311050	311051
3	311053	311064
3	311065	311068
3	311070	311074
3	311075	311092
3	311093	311094
3	311095	311101
3	311103	311136
3	311219	311269
3	311287	311320
3	311642	311643
3	311644	311646
3	311647	311649
3	311650	311764
3	311765	311768
3	311769	311785
3	311786	311787
3	311789	311793
3	312841	312926
3	313295	313350
3	313353	313396
3	313429	313530
3	313731	313878
3	313881	313902
3	313903	313908
3	313909	313911
3	313912	313913
3	313914	314017
3	314170	314201
3	314597	314616
3	314634	314713
3	314714	314724
3	314725	314726
3	314727	314735
3	314840	314941
3	315679	315697
3	315746	315847
3	316426	316577
3	316982	317035
3	317036	317059
3	317060	317083
3	317200	317220
3	317632	317698
3	317909	318325
3	318332	318333
3	318334	318443
3	318444	318450
3	318451	318463
3	318464	318467
3	318468	318475
3	318476	318482
3	318490	318494
3	318495	318496
3	318498	318506
3	318507	318823
3	318858	318959
3	319050	319263
3	319445	319475
3	319478	319580
3	319704	319710
3	319712	319714
3	319751	319852
3	319921	319933
3	319934	320169
3	320178	320188
3	320253	320273
3	320274	320279
3	320413	320584
3	320585	320587
3	320588	320599
3	320600	320615
3	320699	320800
3	320819	320822
3	320823	320824
3	320825	320833
3	321336	321375
3	321702	321716
3	321749	321803
3	322085	322094
3	323076	323177
3	323199	323211
3	323212	323226
3	323402	323419
3	324829	324889
3	324901	324930
3	324965	325002
3	325368	325435
3	325436	325546
3	326052	326064
3	326127	326228
3	326987	327088
3	327304	327307
3	330043	330144
3	330218	330239
3	330240	330319
3	331379	331451
3	331452	331467
3	331555	331706
3	331714	331723
3	331730	331815
3	331830	331831
3	331839	331862
3	331863	331931
3	331961	332062
3	332314	332323
3	332324	332329
3	332330	332335
3	332337	332339
3	332340	332342
3	332344	332347
3	332348	332349
3	332350	332351
3	332353	332356
3	332357	332358
3	332989	333025
3	333026	333087
3	333128	333134
3	333135	333140
3	333387	333538
3	333542	333559
3	333751	333753
3	333754	333820
3	333821	333908
3	333909	333913
3	333914	333916
3	333918	333920
3	333921	333926
3	334040	334043
3	334044	334066
3	334067	334079
3	334080	334084
3	334085	334087
3	334088	334091
3	334092	334098
3	334133	334139
3	334141	334179
3	334241	334344
3	334450	334551
3	334576	334643
3	334668	334677
3	334695	334698
3	334699	334712
3	334713	334714
3	334715	334720
3	334721	334724
3	334726	334730
3	334731	334732
3	334734	335069
3	335070	335082
3	335084	335093
3	335094	335102
3	336274	336328
3	336329	336341
3	336342	336471
3	337214	337301
3	337428	337444
3	337445	337453
3	337497	337510
3	337511	337518
3	337519	337520
3	337521	337529
3	337699	337733
3	337878	337916
3	338153	338256
3	338266	338301
3	338484	338485
3	338486	338487
3	338488	338493
3	338494	338498
3	338573	338578
3	338579	338580
3	338581	338592
3	338593	338595
3	338596	338607
3	338608	338613
3	338614	338616
3	338617	338624
3	338625	338627
3	338628	338634
3	340737	340777
3	340805	340865
3	340866	340879
3	340881	340884
3	340902	340934
3	341245	341254
3	341333	341346
3	342129	342196
3	342296	342299
3	342300	342308
3	342309	342314
3	342315	342323
3	342324	342334
3	342335	342337
3	342339	342358
3	342359	342370
3	342371	342380
3	342381	342384
3	342385	342392
3	342393	342398
3	342401	342402
3	342403	342412
3	342435	342601
3	342677	342849
3	342867	342898
3	343023	343106
3	343119	343124
3	343195	343306
3	343505	343602
3	343603	343606
3	343758	343869
3	344781	344787
3	345497	345527
3	345528	345572
3	345573	345577
3	346056	346058
3	346060	346069
3	346070	346071
3	346072	346077
3	346078	346096
3	347072	347081
3	347082	347083
3	347084	347091
3	347268	347272
3	347273	347295
3	347296	347302
3	348850	348865
3	348917	348986
3	348987	348989
3	348990	349000
3	350315	350334
3	350901	351033
3	351034	351035
3	351060	351070
3	352103	352111
3	352112	352118
3	352260	352361
3	352396	352502
3	353967	353981
3	353982	353993
3	354063	354118
3	354407	354520
3	354588	354616
3	357148	357360
3	359348	359350
3	359351	359356
3	359357	359363
3	359364	359368
3	359370	359377
3	359378	359379
3	360323	360347
3	360348	360389
3	360390	360399
3	360400	360402
3	360403	360414
3	360415	360421
3	360422	360424
3	360494	360595
3	361125	361126
3	361127	361130
3	361131	361140
3	361582	361584
3	361585	361789
3	362480	362491
3	362492	362506
3	362507	362512
3	362776	362777
3	362778	362780
3	362781	362783
3	362785	362787
3	362791	362792
3	362793	362796
3	363206	363431
3	363441	363542
3	363734	363835
3	363853	363867
3	363870	364043
3	364060	364134
3	364135	364139
3	364140	364161
3	364164	364176
3	364177	364179
3	364180	364184
3	364185	364188
3	364190	364196
3	364197	364202
3	364203	364206
3	364209	364210
3	364211	364213
3	364214	364215
3	364217	364219
3	364221	364225
3	364226	364229
3	364231	364236
3	364237	364254
3	364257	364262
3	364750	364869
3	365685	365687
3	365688	365694
3	365885	366245
3	366288	366367
3	366368	366369
3	366370	366371
3	366372	366381
3	366382	366408
3	366409	366417
3	366418	366419
3	366420	366438
3	366462	366563
3	366580	366613
3	366742	366746
3	366747	366843
3	367512	367613
3	367639	367699
3	367914	367943
3	367944	368022
3	368023	368027
3	368037	368046
3	368061	368254
3	368879	368882
3	368883	368964
3	369015	369030
3	369260	369276
3	369335	369361
3	369428	369436
3	369467	369529
3	369716	369721
3	369792	369817
3	369945	370096
3	370103	370204
3	370208	370323
3	370324	370342
3	370363	370396
3	370397	370399
3	370414	370431
3	370432	370515
3	370517	370521
3	370579	370580
3	370581	370591
3	370592	370616
3	370617	370621
3	370622	370627
3	371681	371692
3	371693	371697
3	371698	371702
3	371703	371707
3	371708	371709
3	371710	371715
3	371716	371718
3	371720	371725
3	371726	371727
3	371728	371733
3	371735	371743
3	371745	371746
3	371748	371753
3	371754	371756
3	371758	371763
3	371782	371801
3	371802	371811
3	371812	371832
3	372242	372267
3	372268	372277
3	372279	372443
3	372597	372606
3	372804	372806
3	372837	372976
3	374180	374186
3	374217	374218
3	374219	374221
3	374222	374223
3	374225	374229
3	374230	374235
3	374236	374237
3	374238	374240
3	374241	374242
3	374243	374245
3	374246	374257
3	374262	374269
3	374271	374272
3	374273	374276
3	374277	374279
3	374282	374289
3	374290	374298
3	374310	374312
3	374313	374314
3	374315	374318
3	375004	375019
3	375128	375129
3	375130	375135
3	375137	375138
3	375142	375147
3	375149	375151
3	375214	375222
3	375223	375245
3	375247	375249
3	375537	375549
3	375608	375609
3	375610	375621
3	375622	375638
3	375727	375742
3	375743	375758
3	375908	375911
3	375912	375919
3	375920	375922
3	375923	375929
3	375930	375932
3	375936	375943
3	375946	375949
3	375951	375958
3	375960	375969
3	375970	375973
3	375981	375997
3	376039	376040
3	376041	376045
3	376046	376081
3	376620	376628
3	376629	376676
3	376687	376721
3	376763	376788
3	376816	376842
3	376843	376847
3	376848	376862
3	377084	377192
3	377207	377231
3	377232	377233
3	377296	377308
3	377515	377516
3	377517	377523
3	377524	377525
3	377527	377530
3	377531	377535
3	377536	377654
3	379621	379722
3	380179	380187
3	380188	380196
3	380197	380198
3	380261	380278
3	380279	380280
3	380350	380362
3	380775	380788
3	380789	380793
3	380794	380796
3	380797	380814
3	380815	380823
3	380824	380830
3	380833	380838
3	380839	380844
3	380845	380850
3	380851	380862
3	380863	380879
