sample	start	end	coverage
7	480000	489999	2.6
7	490000	499999	1.7
7	500000	509999	2.6
7	510000	519999	4.2
7	520000	529999	2.7
7	530000	539999	2.0
7	540000	549999	2.1
7	550000	559999	2.3
7	560000	569999	1.9
7	570000	579999	1.6
7	580000	589999	1.7
7	590000	599999	1.8
7	600000	609999	2.6
7	610000	619999	2.0
7	620000	629999	1.8
7	630000	639999	1.9
7	640000	649999	2.6
7	650000	659999	1.6
7	660000	669999	1.8
7	670000	679999	1.3
7	680000	689999	1.6
7	690000	699999	2.3
7	700000	709999	2.1
7	710000	719999	2.1
7	720000	729999	1.9
7	730000	739999	2.4
7	740000	749999	2.2
7	750000	759999	1.4
7	760000	769999	1.1
7	770000	779999	1.6
7	780000	789999	1.8
7	790000	799999	1.6
7	800000	809999	1.6
7	810000	819999	2.1
7	820000	829999	1.9
7	830000	839999	0.6
7	840000	849999	1.3
7	850000	859999	0.8
7	860000	869999	0.2
7	870000	879999	0.4
7	880000	889999	0.2
7	890000	899999	1.0
7	900000	909999	0.7
7	910000	919999	0.4
7	920000	929999	0.9
7	930000	939999	1.1
7	940000	949999	0.7
7	950000	959999	1.0
7	960000	969999	1.2
7	970000	979999	1.5
7	980000	989999	1.0
7	990000	999999	0.9
7	1000000	1009999	0.4
7	1010000	1019999	0.1
7	1020000	1029999	1.2
7	1030000	1039999	1.8
7	1040000	1049999	1.3
7	1050000	1059999	1.5
7	1060000	1069999	2.0
7	1070000	1079999	2.0
7	1080000	1089999	1.8
7	1090000	1099999	2.2
7	1100000	1109999	1.6
7	1110000	1119999	1.9
7	1120000	1129999	1.8
7	1130000	1139999	2.0
7	1140000	1149999	1.7
7	1150000	1159999	1.7
7	1160000	1169999	2.0
7	1170000	1179999	1.5
7	1180000	1189999	1.9
7	1190000	1199999	1.8
7	1200000	1209999	1.4
7	1210000	1219999	0.7
7	1220000	1229999	1.3
7	1230000	1239999	1.4
7	1240000	1249999	0.2
7	1250000	1259999	0.0
7	1260000	1269999	0.1
7	1270000	1279999	2.2
7	1280000	1289999	2.0
7	1290000	1299999	1.9
7	1300000	1309999	2.2
7	1310000	1319999	2.4
7	1320000	1329999	2.1
7	1330000	1339999	1.4
7	1340000	1349999	1.3
7	1350000	1359999	1.7
7	1360000	1369999	1.4
7	1370000	1379999	2.4
7	1380000	1389999	1.9
7	1390000	1399999	1.6
7	1400000	1409999	1.8
7	1410000	1419999	2.1
7	1420000	1429999	2.0
7	1430000	1439999	1.9
7	1440000	1449999	1.8
7	1450000	1459999	1.5
7	1460000	1469999	1.8
7	1470000	1479999	2.5
7	1480000	1489999	1.6
7	1490000	1499999	1.5
7	1500000	1509999	1.3
7	1510000	1519999	1.2
7	1520000	1529999	1.0
7	1530000	1539999	0.3
7	1540000	1549999	1.1
7	1550000	1559999	0.0
7	1560000	1569999	0.7
7	1570000	1579999	1.0
7	1580000	1589999	1.6
7	1590000	1599999	1.6
7	1600000	1609999	1.9
7	1610000	1619999	1.4
7	1620000	1629999	1.4
7	1630000	1639999	1.7
7	1640000	1649999	1.4
7	1650000	1659999	2.1
7	1660000	1669999	1.5
7	1670000	1679999	1.6
7	1680000	1689999	1.3
7	1690000	1699999	1.8
7	1700000	1709999	2.0
7	1710000	1719999	1.2
7	1720000	1729999	2.1
7	1730000	1739999	2.1
7	1740000	1749999	1.9
7	1750000	1759999	2.2
7	1760000	1769999	1.4
7	1770000	1779999	2.4
7	1780000	1789999	1.6
7	1790000	1799999	2.2
7	1800000	1809999	1.6
7	1810000	1819999	2.1
7	1820000	1829999	1.8
7	1830000	1839999	1.2
7	1840000	1849999	1.7
7	1850000	1859999	1.6
7	1860000	1869999	2.1
7	1870000	1879999	1.7
7	1880000	1889999	1.4
7	1890000	1899999	1.3
7	1900000	1909999	1.6
7	1910000	1919999	0.5
7	1920000	1929999	1.5
7	1930000	1939999	1.8
7	1940000	1949999	1.8
7	1950000	1959999	1.3
7	1960000	1969999	1.3
7	1970000	1979999	1.4
7	1980000	1989999	1.2
7	1990000	1999999	1.8
7	2000000	2009999	1.4
7	2010000	2019999	2.0
7	2020000	2029999	1.8
7	2030000	2039999	1.4
7	2040000	2049999	1.6
7	2050000	2059999	1.6
7	2060000	2069999	2.2
7	2070000	2079999	1.3
7	2080000	2089999	1.4
7	2090000	2099999	1.5
7	2100000	2109999	1.2
7	2110000	2119999	1.6
7	2120000	2129999	1.6
7	2130000	2139999	1.1
7	2140000	2149999	1.0
7	2150000	2159999	1.4
7	2160000	2169999	1.8
7	2170000	2179999	1.6
7	2180000	2189999	1.4
7	2190000	2199999	1.8
7	2200000	2209999	1.6
7	2210000	2219999	1.3
7	2220000	2229999	1.7
7	2230000	2239999	1.5
7	2240000	2249999	1.4
7	2250000	2259999	1.1
7	2260000	2269999	1.6
7	2270000	2279999	1.8
7	2280000	2289999	1.2
7	2290000	2299999	1.2
7	2300000	2309999	1.7
7	2310000	2319999	1.5
7	2320000	2329999	1.4
7	2330000	2339999	1.4
7	2340000	2349999	0.9
7	2350000	2359999	1.5
7	2360000	2369999	1.4
7	2370000	2379999	0.3
7	2380000	2389999	1.9
7	2390000	2399999	1.5
7	2400000	2409999	0.4
7	2410000	2419999	1.6
7	2420000	2429999	1.8
7	2430000	2439999	1.5
7	2440000	2449999	1.6
7	2450000	2459999	1.5
7	2460000	2469999	1.3
7	2470000	2479999	1.5
7	2480000	2489999	1.3
7	2490000	2499999	1.2
7	2500000	2509999	1.5
7	2510000	2519999	0.8
7	2520000	2529999	1.3
7	2530000	2539999	2.0
7	2540000	2549999	1.4
7	2550000	2559999	1.3
7	2560000	2569999	0.9
7	2570000	2579999	1.3
7	2580000	2589999	1.4
7	2590000	2599999	1.5
7	2600000	2609999	1.5
7	2610000	2619999	1.3
7	2620000	2629999	1.5
7	2630000	2639999	1.3
7	2640000	2649999	1.6
7	2650000	2659999	1.9
7	2660000	2669999	1.5
7	2670000	2679999	0.9
7	2680000	2689999	1.4
7	2690000	2699999	1.0
7	2700000	2709999	1.2
7	2710000	2719999	1.1
7	2720000	2729999	1.5
7	2730000	2739999	1.3
7	2740000	2749999	1.5
7	2750000	2759999	1.3
7	2760000	2769999	1.5
7	2770000	2779999	1.2
7	2780000	2789999	1.4
7	2790000	2799999	1.3
7	2800000	2809999	1.8
7	2810000	2819999	0.8
7	2820000	2829999	0.9
7	2830000	2839999	1.2
7	2840000	2849999	1.4
7	2850000	2859999	1.9
7	2860000	2869999	1.1
7	2870000	2879999	1.6
7	2880000	2889999	1.6
7	2890000	2899999	1.4
7	2900000	2909999	2.5
7	2910000	2919999	2.4
7	2920000	2929999	1.3
7	2930000	2939999	1.5
7	2940000	2949999	1.3
7	2950000	2959999	1.0
7	2960000	2969999	1.1
7	2970000	2979999	1.3
7	2980000	2989999	1.2
7	2990000	2999999	1.8
7	3000000	3009999	1.9
7	3010000	3019999	1.8
7	3020000	3029999	1.7
7	3030000	3039999	2.2
7	3040000	3049999	1.6
7	3050000	3059999	1.6
7	3060000	3069999	2.0
7	3070000	3079999	1.7
7	3080000	3089999	1.7
7	3090000	3099999	1.6
7	3100000	3109999	0.4
7	3110000	3119999	0.0
7	3120000	3129999	0.0
7	3130000	3139999	0.1
7	3140000	3149999	1.5
7	3150000	3159999	1.6
7	3160000	3169999	1.4
7	3170000	3179999	1.2
7	3180000	3189999	1.4
7	3190000	3199999	1.7
7	3200000	3209999	1.4
7	3210000	3219999	1.7
7	3220000	3229999	1.6
7	3230000	3239999	1.8
7	3240000	3249999	1.4
7	3250000	3259999	1.1
7	3260000	3269999	1.7
7	3270000	3279999	1.5
7	3280000	3289999	2.0
7	3290000	3299999	1.6
7	3300000	3309999	2.0
7	3310000	3319999	1.0
7	3320000	3329999	1.2
7	3330000	3339999	2.3
7	3340000	3349999	2.0
7	3350000	3359999	2.3
7	3360000	3369999	1.7
7	3370000	3379999	1.6
7	3380000	3389999	1.9
7	3390000	3399999	2.3
7	3400000	3409999	2.1
7	3410000	3419999	1.6
7	3420000	3429999	1.9
7	3430000	3439999	1.4
7	3440000	3449999	2.1
7	3450000	3459999	1.6
7	3460000	3469999	1.6
7	3470000	3479999	1.1
7	3480000	3489999	1.3
7	3490000	3499999	1.3
7	3500000	3509999	2.2
7	3510000	3519999	2.3
7	3520000	3529999	1.8
7	3530000	3539999	1.3
7	3540000	3549999	1.7
7	3550000	3559999	1.3
7	3560000	3569999	1.5
7	3570000	3579999	1.6
7	3580000	3589999	2.1
7	3590000	3599999	2.2
7	3600000	3609999	2.2
7	3610000	3619999	2.2
7	3620000	3629999	2.6
7	3630000	3639999	1.6
7	3640000	3649999	1.3
7	3650000	3659999	1.9
7	3660000	3669999	2.1
7	3670000	3679999	1.2
7	3680000	3689999	1.6
7	3690000	3699999	1.8
7	3700000	3709999	1.5
7	3710000	3719999	1.3
7	3720000	3729999	1.5
7	3730000	3739999	1.4
7	3740000	3749999	1.6
7	3750000	3759999	1.7
7	3760000	3769999	1.2
7	3770000	3779999	1.5
7	3780000	3789999	1.4
7	3790000	3799999	1.4
7	3800000	3809999	0.0
7	3810000	3819999	1.4
7	3820000	3829999	1.1
7	3830000	3839999	1.3
7	3840000	3849999	1.1
7	3850000	3859999	1.5
7	3860000	3869999	1.6
7	3870000	3879999	1.8
7	3880000	3889999	2.5
7	3890000	3899999	1.9
7	3900000	3909999	1.5
7	3910000	3919999	1.8
7	3920000	3929999	2.1
7	3930000	3939999	2.5
7	3940000	3949999	2.7
7	3950000	3959999	2.4
7	3960000	3969999	2.3
7	3970000	3979999	1.7
7	3980000	3989999	1.5
7	3990000	3999999	1.1
7	4000000	4009999	2.5
7	4010000	4019999	2.2
7	4020000	4029999	1.6
7	4030000	4039999	1.9
7	4040000	4049999	2.0
7	4050000	4059999	1.4
7	4060000	4069999	1.1
7	4070000	4079999	2.1
7	4080000	4089999	2.3
7	4090000	4099999	1.8
7	4100000	4109999	2.1
7	4110000	4119999	2.0
7	4120000	4129999	1.8
7	4130000	4139999	1.7
7	4140000	4149999	1.2
7	4150000	4159999	1.4
7	4160000	4169999	0.6
7	4170000	4179999	1.6
7	4180000	4189999	1.0
7	4190000	4199999	0.6
7	4200000	4209999	0.2
7	4210000	4219999	1.2
7	4220000	4229999	0.3
7	4230000	4239999	1.1
7	4240000	4249999	0.6
7	4250000	4259999	0.4
7	4260000	4269999	0.0
7	4270000	4279999	0.4
7	4280000	4289999	1.4
7	4290000	4299999	2.2
7	4300000	4309999	1.9
7	4310000	4319999	1.6
7	4320000	4329999	1.5
7	4330000	4339999	1.0
7	4340000	4349999	0.9
7	4350000	4359999	1.3
7	4360000	4369999	1.1
7	4370000	4379999	1.2
7	4380000	4389999	2.0
7	4390000	4399999	2.1
7	4400000	4409999	2.4
7	4410000	4419999	1.6
7	4420000	4429999	2.3
7	4430000	4439999	2.0
7	4440000	4449999	2.2
7	4450000	4459999	2.3
7	4460000	4469999	1.9
7	4470000	4479999	1.7
7	4480000	4489999	2.1
7	4490000	4499999	1.9
7	4500000	4509999	1.6
7	4510000	4519999	1.9
7	4520000	4529999	2.1
7	4530000	4539999	0.9
7	4540000	4549999	1.3
7	4550000	4559999	2.1
7	4560000	4569999	1.9
7	4570000	4579999	2.0
7	4580000	4589999	1.8
7	4590000	4599999	1.5
7	4600000	4609999	2.2
7	4610000	4619999	1.9
7	4620000	4629999	1.3
7	4630000	4639999	2.5
7	4640000	4649999	1.8
7	4650000	4659999	2.5
7	4660000	4669999	1.3
7	4670000	4679999	2.0
7	4680000	4689999	1.6
7	4690000	4699999	1.9
7	4700000	4709999	2.3
7	4710000	4719999	2.4
7	4720000	4729999	2.4
7	4730000	4739999	2.4
7	4740000	4749999	1.7
7	4750000	4759999	1.8
7	4760000	4769999	1.8
7	4770000	4779999	1.7
7	4780000	4789999	1.7
7	4790000	4799999	2.0
7	4800000	4809999	1.9
7	4810000	4819999	2.1
7	4820000	4829999	1.6
7	4830000	4839999	1.8
7	4840000	4849999	2.1
7	4850000	4859999	2.1
7	4860000	4869999	2.0
7	4870000	4879999	1.8
7	4880000	4889999	2.2
7	4890000	4899999	1.6
7	4900000	4900890	1.6
8	0	9999	0.9
8	10000	19999	0.7
8	20000	29999	0.5
8	30000	39999	0.9
8	40000	49999	1.1
8	50000	59999	0.7
8	60000	69999	0.6
8	70000	79999	0.7
8	80000	89999	0.6
8	90000	99999	0.8
8	100000	109999	0.6
8	110000	119999	0.8
8	120000	129999	0.6
8	130000	139999	0.5
8	140000	149999	0.6
8	150000	159999	0.8
8	160000	169999	0.6
8	170000	179999	0.8
8	180000	189999	0.8
8	190000	199999	0.9
8	200000	209999	0.5
8	210000	219999	0.7
8	220000	229999	0.7
8	230000	239999	0.9
8	240000	249999	0.7
8	250000	259999	0.7
8	260000	269999	0.7
8	270000	279999	0.6
8	280000	289999	0.6
8	290000	299999	0.9
8	300000	309999	0.8
8	310000	319999	0.7
8	320000	329999	0.8
8	330000	339999	0.7
8	340000	349999	0.6
8	350000	359999	0.5
8	360000	369999	0.5
8	370000	379999	0.5
8	380000	389999	0.7
8	390000	399999	0.6
8	400000	409999	0.6
8	410000	419999	0.8
8	420000	429999	0.3
8	430000	439999	0.7
8	440000	449999	0.7
8	450000	459999	0.4
8	460000	469999	0.9
8	470000	479999	0.6
8	480000	489999	0.5
8	490000	499999	0.6
8	500000	509999	0.8
8	510000	519999	1.0
8	520000	529999	1.0
8	530000	539999	0.7
8	540000	549999	0.8
8	550000	559999	0.7
8	560000	569999	0.5
8	570000	579999	0.6
8	580000	589999	0.7
8	590000	599999	0.5
8	600000	609999	0.6
8	610000	619999	0.5
8	620000	629999	0.8
8	630000	639999	0.8
8	640000	649999	0.9
8	650000	659999	0.6
8	660000	669999	0.8
8	670000	679999	0.8
8	680000	689999	0.9
8	690000	699999	0.5
8	700000	709999	0.5
8	710000	719999	0.7
8	720000	729999	0.8
8	730000	739999	0.6
8	740000	749999	0.5
8	750000	759999	0.9
8	760000	769999	0.7
8	770000	779999	0.5
8	780000	789999	0.5
8	790000	799999	0.5
8	800000	809999	0.7
8	810000	819999	0.7
8	820000	829999	0.7
8	830000	839999	0.2
8	840000	849999	0.3
8	850000	859999	0.4
8	860000	869999	0.0
8	870000	879999	0.3
8	880000	889999	0.0
8	890000	899999	0.2
8	900000	909999	0.2
8	910000	919999	0.1
8	920000	929999	0.4
8	930000	939999	0.3
8	940000	949999	0.3
8	950000	959999	0.2
8	960000	969999	0.5
8	970000	979999	0.5
8	980000	989999	0.6
8	990000	999999	0.4
8	1000000	1009999	0.7
8	1010000	1019999	0.5
8	1020000	1029999	0.7
8	1030000	1039999	0.4
8	1040000	1049999	0.8
8	1050000	1059999	0.4
8	1060000	1069999	0.4
8	1070000	1079999	0.9
8	1080000	1089999	0.7
8	1090000	1099999	0.6
8	1100000	1109999	0.8
8	1110000	1119999	0.7
8	1120000	1129999	1.0
8	1130000	1139999	0.8
8	1140000	1149999	0.9
8	1150000	1159999	0.5
8	1160000	1169999	0.6
8	1170000	1179999	0.6
8	1180000	1189999	0.6
8	1190000	1199999	0.5
8	1200000	1209999	0.4
8	1210000	1219999	0.7
8	1220000	1229999	0.6
8	1230000	1239999	0.5
8	1240000	1249999	0.0
8	1250000	1259999	0.0
8	1260000	1269999	0.0
8	1270000	1279999	0.4
8	1280000	1289999	0.7
8	1290000	1299999	0.5
8	1300000	1309999	0.6
8	1310000	1319999	0.7
8	1320000	1329999	0.6
8	1330000	1339999	0.5
8	1340000	1349999	0.3
8	1350000	1359999	0.5
8	1360000	1369999	0.6
8	1370000	1379999	0.4
8	1380000	1389999	0.8
8	1390000	1399999	0.7
8	1400000	1409999	0.8
8	1410000	1419999	0.6
8	1420000	1429999	0.7
8	1430000	1439999	0.7
8	1440000	1449999	0.3
8	1450000	1459999	0.4
8	1460000	1469999	0.5
8	1470000	1479999	0.7
8	1480000	1489999	0.4
8	1490000	1499999	0.5
8	1500000	1509999	0.5
8	1510000	1519999	0.6
8	1520000	1529999	0.4
8	1530000	1539999	0.0
8	1540000	1549999	0.0
8	1550000	1559999	0.0
8	1560000	1569999	0.1
8	1570000	1579999	0.6
8	1580000	1589999	0.5
8	1590000	1599999	0.5
8	1600000	1609999	0.7
8	1610000	1619999	0.7
8	1620000	1629999	0.9
8	1630000	1639999	0.5
8	1640000	1649999	0.7
8	1650000	1659999	0.8
8	1660000	1669999	0.6
8	1670000	1679999	0.6
8	1680000	1689999	0.7
8	1690000	1699999	0.5
8	1700000	1709999	0.7
8	1710000	1719999	0.6
8	1720000	1729999	0.5
8	1730000	1739999	0.6
8	1740000	1749999	0.7
8	1750000	1759999	0.6
8	1760000	1769999	0.5
8	1770000	1779999	0.5
8	1780000	1789999	0.6
8	1790000	1799999	0.4
8	1800000	1809999	0.6
8	1810000	1819999	0.6
8	1820000	1829999	0.5
8	1830000	1839999	0.8
8	1840000	1849999	0.5
8	1850000	1859999	0.8
8	1860000	1869999	0.8
8	1870000	1879999	0.5
8	1880000	1889999	0.7
8	1890000	1899999	0.5
8	1900000	1909999	0.6
8	1910000	1919999	0.3
8	1920000	1929999	0.5
8	1930000	1939999	0.7
8	1940000	1949999	0.3
8	1950000	1959999	0.4
8	1960000	1969999	0.5
8	1970000	1979999	0.6
8	1980000	1989999	0.4
8	1990000	1999999	0.7
8	2000000	2009999	0.6
8	2010000	2019999	0.7
8	2020000	2029999	0.6
8	2030000	2039999	0.4
8	2040000	2049999	0.7
8	2050000	2059999	0.7
8	2060000	2069999	0.7
8	2070000	2079999	0.7
8	2080000	2089999	0.5
8	2090000	2099999	0.6
8	2100000	2109999	0.6
8	2110000	2119999	0.4
8	2120000	2129999	0.7
8	2130000	2139999	0.5
8	2140000	2149999	0.5
8	2150000	2159999	0.5
8	2160000	2169999	0.6
8	2170000	2179999	0.5
8	2180000	2189999	0.2
8	2190000	2199999	0.4
8	2200000	2209999	0.6
8	2210000	2219999	0.4
8	2220000	2229999	0.5
8	2230000	2239999	0.7
8	2240000	2249999	1.0
8	2250000	2259999	0.8
8	2260000	2269999	0.6
8	2270000	2279999	0.7
8	2280000	2289999	0.6
8	2290000	2299999	0.4
8	2300000	2309999	0.7
8	2310000	2319999	0.6
8	2320000	2329999	0.6
8	2330000	2339999	0.5
8	2340000	2349999	0.7
8	2350000	2359999	0.3
8	2360000	2369999	0.4
8	2370000	2379999	0.2
8	2380000	2389999	0.4
8	2390000	2399999	0.4
8	2400000	2409999	0.1
8	2410000	2419999	0.5
8	2420000	2429999	0.4
8	2430000	2439999	0.5
8	2440000	2449999	0.6
8	2450000	2459999	0.6
8	2460000	2469999	0.7
8	2470000	2479999	0.3
8	2480000	2489999	0.4
8	2490000	2499999	0.3
8	2500000	2509999	0.4
8	2510000	2519999	0.7
8	2520000	2529999	0.8
8	2530000	2539999	1.0
8	2540000	2549999	0.7
8	2550000	2559999	0.5
8	2560000	2569999	0.5
8	2570000	2579999	0.5
8	2580000	2589999	0.4
8	2590000	2599999	0.5
8	2600000	2609999	0.7
8	2610000	2619999	0.4
8	2620000	2629999	0.6
8	2630000	2639999	0.6
8	2640000	2649999	0.3
8	2650000	2659999	0.6
8	2660000	2669999	0.4
8	2670000	2679999	0.3
8	2680000	2689999	0.4
8	2690000	2699999	0.5
8	2700000	2709999	0.5
8	2710000	2719999	0.5
8	2720000	2729999	0.6
8	2730000	2739999	0.4
8	2740000	2749999	0.5
8	2750000	2759999	0.4
8	2760000	2769999	0.5
8	2770000	2779999	0.2
8	2780000	2789999	0.5
8	2790000	2799999	0.5
8	2800000	2809999	0.6
8	2810000	2819999	0.6
8	2820000	2829999	0.5
8	2830000	2839999	0.4
8	2840000	2849999	0.7
8	2850000	2859999	0.8
8	2860000	2869999	0.6
8	2870000	2879999	0.7
8	2880000	2889999	0.7
8	2890000	2899999	0.5
8	2900000	2909999	0.7
8	2910000	2919999	0.6
8	2920000	2929999	0.6
8	2930000	2939999	0.4
8	2940000	2949999	0.4
8	2950000	2959999	0.5
8	2960000	2969999	0.3
8	2970000	2979999	0.6
8	2980000	2989999	0.6
8	2990000	2999999	0.5
8	3000000	3009999	0.3
8	3010000	3019999	0.3
8	3020000	3029999	0.5
8	3030000	3039999	0.6
8	3040000	3049999	0.4
8	3050000	3059999	0.6
8	3060000	3069999	0.6
8	3070000	3079999	0.5
8	3080000	3089999	0.5
8	3090000	3099999	0.8
8	3100000	3109999	0.1
8	3110000	3119999	0.0
8	3120000	3129999	0.0
8	3130000	3139999	0.0
8	3140000	3149999	0.7
8	3150000	3159999	0.6
8	3160000	3169999	0.6
8	3170000	3179999	0.4
8	3180000	3189999	0.4
8	3190000	3199999	0.4
8	3200000	3209999	0.5
8	3210000	3219999	0.6
8	3220000	3229999	0.6
8	3230000	3239999	0.5
8	3240000	3249999	0.5
8	3250000	3259999	0.4
8	3260000	3269999	0.5
8	3270000	3279999	0.5
8	3280000	3289999	0.4
8	3290000	3299999	0.6
8	3300000	3309999	0.6
8	3310000	3319999	0.5
8	3320000	3329999	0.5
8	3330000	3339999	0.8
8	3340000	3349999	0.6
8	3350000	3359999	0.8
8	3360000	3369999	0.5
8	3370000	3379999	0.8
8	3380000	3389999	0.5
8	3390000	3399999	0.8
8	3400000	3409999	0.7
8	3410000	3419999	0.7
8	3420000	3429999	0.6
8	3430000	3439999	0.4
8	3440000	3449999	0.5
8	3450000	3459999	0.6
8	3460000	3469999	0.5
8	3470000	3479999	0.7
8	3480000	3489999	0.8
8	3490000	3499999	0.5
8	3500000	3509999	0.5
8	3510000	3519999	0.6
8	3520000	3529999	1.0
8	3530000	3539999	0.6
8	3540000	3549999	0.3
8	3550000	3559999	0.6
8	3560000	3569999	0.7
8	3570000	3579999	0.7
8	3580000	3589999	0.5
8	3590000	3599999	0.6
8	3600000	3609999	0.5
8	3610000	3619999	0.5
8	3620000	3629999	0.7
8	3630000	3639999	0.7
8	3640000	3649999	0.7
8	3650000	3659999	0.8
8	3660000	3669999	0.9
8	3670000	3679999	0.7
8	3680000	3689999	0.9
8	3690000	3699999	0.8
8	3700000	3709999	0.5
8	3710000	3719999	0.6
8	3720000	3729999	0.5
8	3730000	3739999	0.6
8	3740000	3749999	0.3
8	3750000	3759999	0.8
8	3760000	3769999	0.5
8	3770000	3779999	0.5
8	3780000	3789999	0.5
8	3790000	3799999	0.5
8	3800000	3809999	0.0
8	3810000	3819999	0.5
8	3820000	3829999	0.9
8	3830000	3839999	0.6
8	3840000	3849999	0.5
8	3850000	3859999	0.4
8	3860000	3869999	0.7
8	3870000	3879999	0.7
8	3880000	3889999	1.1
8	3890000	3899999	0.7
8	3900000	3909999	0.6
8	3910000	3919999	0.4
8	3920000	3929999	0.7
8	3930000	3939999	0.9
8	3940000	3949999	0.9
8	3950000	3959999	0.9
8	3960000	3969999	0.7
8	3970000	3979999	0.6
8	3980000	3989999	0.5
8	3990000	3999999	0.8
8	4000000	4009999	0.5
8	4010000	4019999	0.5
8	4020000	4029999	0.6
8	4030000	4039999	0.7
8	4040000	4049999	0.7
8	4050000	4059999	0.9
8	4060000	4069999	0.8
8	4070000	4079999	0.5
8	4080000	4089999	0.7
8	4090000	4099999	0.7
8	4100000	4109999	0.7
8	4110000	4119999	0.5
8	4120000	4129999	0.7
8	4130000	4139999	0.6
8	4140000	4149999	0.5
8	4150000	4159999	0.5
8	4160000	4169999	0.4
8	4170000	4179999	0.5
8	4180000	4189999	0.4
8	4190000	4199999	0.2
8	4200000	4209999	0.1
8	4210000	4219999	0.5
8	4220000	4229999	0.0
8	4230000	4239999	0.4
8	4240000	4249999	0.4
8	4250000	4259999	0.1
8	4260000	4269999	0.0
8	4270000	4279999	0.2
8	4280000	4289999	0.7
8	4290000	4299999	1.0
8	4300000	4309999	0.8
8	4310000	4319999	1.0
8	4320000	4329999	0.8
8	4330000	4339999	0.4
8	4340000	4349999	0.2
8	4350000	4359999	0.4
8	4360000	4369999	0.3
8	4370000	4379999	0.6
8	4380000	4389999	0.7
8	4390000	4399999	0.6
8	4400000	4409999	0.6
8	4410000	4419999	0.6
8	4420000	4429999	0.5
8	4430000	4439999	0.7
8	4440000	4449999	1.2
8	4450000	4459999	0.8
8	4460000	4469999	1.1
8	4470000	4479999	0.9
8	4480000	4489999	0.7
8	4490000	4499999	0.6
8	4500000	4509999	0.5
8	4510000	4519999	0.7
8	4520000	4529999	0.7
8	4530000	4539999	0.8
8	4540000	4549999	0.5
8	4550000	4559999	0.9
8	4560000	4569999	0.6
8	4570000	4579999	0.6
8	4580000	4589999	0.6
8	4590000	4599999	0.7
8	4600000	4609999	0.7
8	4610000	4619999	0.8
8	4620000	4629999	0.7
8	4630000	4639999	0.9
8	4640000	4649999	0.8
8	4650000	4659999	0.6
8	4660000	4669999	0.6
8	4670000	4679999	0.8
8	4680000	4689999	0.4
8	4690000	4699999	0.6
8	4700000	4709999	0.8
8	4710000	4719999	0.6
8	4720000	4729999	0.6
8	4730000	4739999	0.5
8	4740000	4749999	0.6
8	4750000	4759999	0.5
8	4760000	4769999	1.0
8	4770000	4779999	0.9
8	4780000	4789999	0.7
8	4790000	4799999	0.7
8	4800000	4809999	0.6
8	4810000	4819999	0.7
8	4820000	4829999	0.7
8	4830000	4839999	1.1
8	4840000	4849999	0.8
8	4850000	4859999	0.9
8	4860000	4869999	0.7
8	4870000	4879999	0.7
8	4880000	4889999	0.9
8	4890000	4899999	0.5
8	4900000	4900890	2.1
11	0	9999	3.5
11	10000	19999	3.1
11	20000	29999	2.2
11	30000	39999	2.7
11	40000	49999	2.6
11	50000	59999	2.6
11	60000	69999	2.7
11	70000	79999	2.6
11	80000	89999	2.7
11	90000	99999	2.6
11	100000	109999	3.4
11	110000	119999	2.5
11	120000	129999	2.7
11	130000	139999	3.3
11	140000	149999	3.3
11	150000	159999	2.3
11	160000	169999	2.8
11	170000	179999	4.1
11	180000	189999	3.1
11	190000	199999	3.0
11	200000	209999	3.1
11	210000	219999	2.6
11	220000	229999	2.9
11	230000	239999	3.0
11	240000	249999	2.7
11	250000	259999	2.6
11	260000	269999	2.9
11	270000	279999	2.9
11	280000	289999	2.4
11	290000	299999	3.1
11	300000	309999	2.8
11	310000	319999	4.1
11	320000	329999	3.4
11	330000	339999	2.9
11	340000	349999	2.6
11	350000	359999	2.5
11	360000	369999	2.9
11	370000	379999	2.6
11	380000	389999	2.6
11	390000	399999	2.9
11	400000	409999	2.8
11	410000	419999	3.3
11	420000	429999	2.9
11	430000	439999	2.7
11	440000	449999	2.6
11	450000	459999	2.8
11	460000	469999	3.5
11	470000	479999	3.0
11	480000	489999	3.4
11	490000	499999	2.9
11	500000	509999	3.0
11	510000	519999	4.5
11	520000	529999	3.0
11	530000	539999	2.5
11	540000	549999	2.6
11	550000	559999	2.9
11	560000	569999	2.8
11	570000	579999	3.2
11	580000	589999	2.4
11	590000	599999	2.1
11	600000	609999	3.2
11	610000	619999	2.9
11	620000	629999	3.4
11	630000	639999	2.8
11	640000	649999	4.0
11	650000	659999	2.7
11	660000	669999	2.5
11	670000	679999	2.9
11	680000	689999	3.7
11	690000	699999	2.9
11	700000	709999	2.9
11	710000	719999	2.7
11	720000	729999	3.4
11	730000	739999	2.8
11	740000	749999	2.8
11	750000	759999	2.5
11	760000	769999	2.7
11	770000	779999	3.0
11	780000	789999	2.7
11	790000	799999	2.7
11	800000	809999	3.2
11	810000	819999	3.1
11	820000	829999	2.5
11	830000	839999	1.0
11	840000	849999	1.6
11	850000	859999	1.0
11	860000	869999	0.3
11	870000	879999	1.0
11	880000	889999	0.4
11	890000	899999	1.1
11	900000	909999	0.6
11	910000	919999	0.8
11	920000	929999	1.8
11	930000	939999	1.3
11	940000	949999	1.1
11	950000	959999	1.3
11	960000	969999	1.6
11	970000	979999	1.7
11	980000	989999	1.8
11	990000	999999	2.5
11	1000000	1009999	2.6
