sample	ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
LS_8_22_2014	TOTAL	-	50385128	4.415	1110759	2.875	1	6312727	12.529	6298024	99.767	14693	0.233	2263	0.036	16552185	32.851	6022191	11.952	263	3811287
LS_8_25_2014	Esch_coli_EC-1639	NZ_LR025101.1	5059899	0.594	23166	0.043	0	35410	0.700	34690	97.967	720	2.033	0	0.000	945074	18.678	434491	8.587	25	486374
LS_8_25_2014	Esch_coli_EC-1639	NZ_LR025102.1	94720	0.976	738	0.001	0	1322	1.396	1283	97.050	39	2.952	1	0.076	32707	34.530	17520	18.497	2	17829
LS_8_25_2014	Esch_coli_EC-1639	NZ_LR025103.1	31016	1.894	477	0.000	1	14148	45.615	13858	97.950	290	2.050	0	0.000	5	0.016	0	0.000	0	0
LS_8_25_2014	Esch_coli_EC-1639	NZ_LR025104.1	21855	0.430	82	0.000	0	1956	8.950	1886	96.421	70	3.579	0	0.000	227	1.039	25	0.114	0	0
LS_8_25_2014	Esch_coli_EC-1639	NZ_LR025105.1	63589	0.028	13	0.000	0	104	0.164	104	100.000	0	0.000	0	0.000	1518	2.387	1443	2.269	0	0
LS_8_25_2014	Esch_coli_118UI	NZ_CP032515.1	5205677	0.635	23622	0.045	0	49910	0.959	49000	98.177	910	1.823	1	0.002	1019699	19.588	492541	9.462	18	317169
LS_8_25_2014	Esch_coli_118UI	NZ_CP032517.1	4724	1.162	53	0.000	0	1409	29.826	1376	97.658	33	2.342	0	0.000	0	0.000	3	0.064	0	0
LS_8_25_2014	Esch_coli_118UI	NZ_CP032516.1	90328	2.030	763	0.002	1	1705	1.888	1646	96.540	59	3.460	0	0.000	39974	44.254	10387	11.499	2	16442
LS_8_25_2014	Esch_coli_D5	NZ_CP010145.1	4817460	3.180	87535	0.319	3	168173	3.491	167144	99.388	1029	0.612	106	0.063	2569474	53.337	1402518	29.113	12	119308
LS_8_25_2014	Esch_coli_D5	NZ_CP010146.1	112874	0.289	1150	0.001	0	1293	1.146	1211	93.658	82	6.342	0	0.000	14698	13.022	10296	9.122	1	40019
LS_8_25_2014	Esch_coli_D5	NZ_CP010147.1	88754	0.631	490	0.001	0	2508	2.826	2266	90.351	242	9.649	0	0.000	15504	17.469	7008	7.896	1	14126
LS_8_25_2014	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	2.981	102924	0.320	3	95117	1.956	93547	98.349	1569	1.650	29	0.030	2508393	51.575	1435941	29.524	24	272929
LS_8_25_2014	Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.184	519	0.000	0	410	0.325	393	95.854	17	4.146	0	0.000	6642	5.272	3424	2.718	0	0
LS_8_25_2014	Esch_coli_PA45B	NZ_CP021288.1	5074754	0.957	22999	0.033	0	155805	3.070	154649	99.258	1156	0.742	22	0.014	1114558	21.963	289223	5.699	23	417847
LS_8_25_2014	Esch_coli_PA45B	NZ_CP021289.1	147172	1.123	792	0.001	0	4039	2.744	4002	99.084	37	0.916	0	0.000	44693	30.368	19955	13.559	3	39944
LS_8_25_2014	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.713	34695	0.045	0	88048	1.780	86918	98.717	1130	1.284	27	0.031	923817	18.678	434458	8.784	13	197062
LS_8_25_2014	Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.358	1092	0.001	0	1758	1.115	1613	91.752	145	8.248	0	0.000	15784	10.011	7086	4.494	0	0
LS_8_25_2014	Esch_coli_NCTC122	NZ_LT906474.1	4625968	15.718	440913	1.319	24	399893	8.645	396391	99.124	3499	0.875	115	0.029	2773338	59.952	1284628	27.770	13	118459
LS_8_25_2014	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	3.231	91970	0.129	3	2526106	52.551	2525334	99.969	770	0.030	1117	0.044	1014968	21.115	131498	2.736	0	0
LS_8_25_2014	Esch_coli_MVAST0167	NZ_CP014493.1	128305	5.152	3658	0.006	5	69590	54.238	69519	99.898	71	0.102	48	0.069	48042	37.444	6103	4.757	0	0
LS_8_25_2014	Esch_coli_MVAST0167	NZ_CP014494.1	78992	0.094	466	0.000	0	925	1.171	888	96.000	37	4.000	0	0.000	1106	1.400	1197	1.515	0	0
LS_8_25_2014	Esch_coli_Santai	NZ_CP007592.1	5104557	1.346	106166	0.144	1	93238	1.827	91442	98.074	1794	1.924	15	0.016	1753176	34.345	1127524	22.089	46	486095
LS_8_25_2014	Esch_coli_AR_0061	NZ_CP020058.1	4595238	24.399	618132	1.892	35	715956	15.580	712395	99.503	3557	0.497	138	0.019	2655864	57.796	1088300	23.683	13	106919
LS_8_25_2014	Esch_coli_AR_0061	NZ_CP020059.1	87982	0.137	9292	0.008	0	362	0.411	334	92.265	28	7.756	1	0.276	6789	7.716	15722	17.870	0	0
LS_8_25_2014	Esch_coli_AR_0061	NZ_CP020060.1	50999	0.433	4299	0.008	0	179	0.351	173	96.648	6	3.352	0	0.000	11861	23.257	9960	19.530	0	0
LS_8_25_2014	TOTAL	-	50385128	4.613	1576006	4.320	1	4429364	8.791	4412062	99.609	17290	0.390	1620	0.037	17517911	34.768	8231251	16.337	196	2650522
LS_9_28_2014	Esch_coli_EC-1639	NZ_LR025101.1	5059899	0.389	21042	0.053	0	9725	0.192	9400	96.658	325	3.343	4	0.041	645293	12.753	281264	5.559	28	712068
LS_9_28_2014	Esch_coli_EC-1639	NZ_LR025102.1	94720	0.230	3107	0.007	0	508	0.536	494	97.244	14	2.756	0	0.000	13442	14.191	13137	13.869	1	34585
LS_9_28_2014	Esch_coli_EC-1639	NZ_LR025103.1	31016	0.080	22	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_9_28_2014	Esch_coli_EC-1639	NZ_LR025104.1	21855	0.012	2	0.000	0	28	0.128	28	100.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_9_28_2014	Esch_coli_EC-1639	NZ_LR025105.1	63589	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	1	63589
LS_9_28_2014	Esch_coli_118UI	NZ_CP032515.1	5205677	0.411	15317	0.039	0	7641	0.147	7461	97.644	180	2.357	3	0.039	739368	14.203	341145	6.553	25	650005
LS_9_28_2014	Esch_coli_118UI	NZ_CP032517.1	4724	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_9_28_2014	Esch_coli_118UI	NZ_CP032516.1	90328	0.151	624	0.002	0	82	0.091	78	95.122	4	4.878	0	0.000	4267	4.724	3606	3.992	0	0
LS_9_28_2014	Esch_coli_D5	NZ_CP010145.1	4817460	14.790	82415	0.406	21	93950	1.950	93054	99.046	896	0.955	98	0.104	3345755	69.451	1203859	24.989	25	318341
LS_9_28_2014	Esch_coli_D5	NZ_CP010146.1	112874	0.143	712	0.001	0	403	0.357	402	99.752	1	0.248	0	0.000	5596	4.958	3000	2.658	1	39868
LS_9_28_2014	Esch_coli_D5	NZ_CP010147.1	88754	0.273	1690	0.005	0	303	0.341	296	97.690	7	2.310	0	0.000	10812	12.182	10253	11.552	0	0
LS_9_28_2014	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	55.536	1185644	4.991	63	2110919	43.402	2109531	99.934	1386	0.066	167	0.008	2659749	54.687	532862	10.956	17	315356
LS_9_28_2014	Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.217	21003	0.027	0	820	0.651	770	93.902	50	6.098	0	0.000	19563	15.529	38496	30.558	1	32804
LS_9_28_2014	Esch_coli_PA45B	NZ_CP021288.1	5074754	0.276	10522	0.020	0	7158	0.141	6844	95.613	313	4.378	8	0.112	430175	8.477	167809	3.307	20	635288
LS_9_28_2014	Esch_coli_PA45B	NZ_CP021289.1	147172	0.417	5121	0.010	0	1440	0.978	1349	93.681	91	6.319	0	0.000	27643	18.783	28890	19.630	2	34042
LS_9_28_2014	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.394	18551	0.033	0	12340	0.249	11993	97.188	347	2.812	1	0.008	643159	13.003	295355	5.971	25	525136
LS_9_28_2014	Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.260	21279	0.039	0	853	0.541	808	94.725	45	5.275	0	0.000	24135	15.308	44580	28.276	2	54555
LS_9_28_2014	Esch_coli_NCTC122	NZ_LT906474.1	4625968	1.502	19756	0.080	1	15385	0.333	15128	98.330	257	1.671	3	0.019	2167394	46.853	1337132	28.905	23	230131
LS_9_28_2014	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	0.360	8533	0.016	0	31930	0.664	31737	99.396	193	0.604	1	0.003	411176	8.554	155921	3.244	4	76484
LS_9_28_2014	Esch_coli_MVAST0167	NZ_CP014493.1	128305	0.624	12931	0.028	0	1797	1.401	1754	97.607	43	2.393	0	0.000	30487	23.761	35808	27.908	1	17728
LS_9_28_2014	Esch_coli_MVAST0167	NZ_CP014494.1	78992	111.435	86272	0.091	160	47002	59.502	45869	97.589	1129	2.404	47	0.100	927	1.174	7433	9.410	2	18982
LS_9_28_2014	Esch_coli_Santai	NZ_CP007592.1	5104557	0.719	22604	0.042	0	11381	0.223	11180	98.234	201	1.766	1	0.009	1737795	34.044	1171401	22.948	31	631723
LS_9_28_2014	Esch_coli_AR_0061	NZ_CP020058.1	4595238	1.567	19604	0.081	1	17168	0.374	16924	98.579	244	1.421	0	0.000	2215063	48.203	1361090	29.620	23	234278
LS_9_28_2014	Esch_coli_AR_0061	NZ_CP020059.1	87982	0.120	8	0.000	0	98	0.111	98	100.000	0	0.000	0	0.000	2625	2.984	0	0.000	1	58469
LS_9_28_2014	Esch_coli_AR_0061	NZ_CP020060.1	50999	0.139	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	5087	9.975	3792	7.435	0	0
LS_9_28_2014	TOTAL	-	50385128	7.468	1556760	5.971	0	2370931	4.706	2365198	99.758	5726	0.242	333	0.014	15139511	30.048	7036833	13.966	233	4683432
LS_11_16_2014	Esch_coli_EC-1639	NZ_LR025101.1	5059899	0.443	22555	0.040	0	11043	0.218	10754	97.383	289	2.618	5	0.045	725081	14.330	301768	5.964	23	465570
LS_11_16_2014	Esch_coli_EC-1639	NZ_LR025102.1	94720	0.921	3419	0.006	0	1466	1.548	1452	99.045	14	0.955	0	0.000	25489	26.910	14261	15.056	3	35793
LS_11_16_2014	Esch_coli_EC-1639	NZ_LR025103.1	31016	0.183	47	0.000	0	547	1.764	537	98.172	10	1.828	0	0.000	0	0.000	0	0.000	0	0
LS_11_16_2014	Esch_coli_EC-1639	NZ_LR025104.1	21855	0.059	10	0.000	0	249	1.139	233	93.574	16	6.426	0	0.000	0	0.000	0	0.000	0	0
LS_11_16_2014	Esch_coli_EC-1639	NZ_LR025105.1	63589	0.005	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_11_16_2014	Esch_coli_118UI	NZ_CP032515.1	5205677	0.473	17025	0.031	0	12997	0.250	12757	98.153	240	1.847	0	0.000	828284	15.911	365290	7.017	19	387043
LS_11_16_2014	Esch_coli_118UI	NZ_CP032517.1	4724	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_11_16_2014	Esch_coli_118UI	NZ_CP032516.1	90328	1.029	797	0.002	0	503	0.557	496	98.608	7	1.392	0	0.000	22980	25.441	5147	5.698	4	39860
LS_11_16_2014	Esch_coli_D5	NZ_CP010145.1	4817460	15.685	89888	0.312	23	92860	1.928	91957	99.028	903	0.974	120	0.129	3377214	70.104	1246277	25.870	21	241221
LS_11_16_2014	Esch_coli_D5	NZ_CP010146.1	112874	0.191	677	0.001	0	794	0.703	790	99.496	4	0.504	0	0.000	5671	5.024	3472	3.076	0	0
LS_11_16_2014	Esch_coli_D5	NZ_CP010147.1	88754	0.430	1992	0.004	0	155	0.175	148	95.484	7	4.516	0	0.000	14652	16.509	11049	12.449	1	16441
LS_11_16_2014	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	60.350	1288972	3.824	69	2111046	43.405	2109455	99.925	1588	0.075	162	0.008	2661410	54.721	551392	11.337	19	245708
LS_11_16_2014	Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.222	23745	0.022	0	957	0.760	897	93.730	60	6.270	0	0.000	20049	15.915	39419	31.291	1	28079
LS_11_16_2014	Esch_coli_PA45B	NZ_CP021288.1	5074754	0.542	11930	0.016	0	22402	0.441	22084	98.580	318	1.420	4	0.018	758140	14.939	185895	3.663	28	513907
LS_11_16_2014	Esch_coli_PA45B	NZ_CP021289.1	147172	1.228	5774	0.008	0	2591	1.761	2516	97.105	75	2.896	1	0.039	50844	34.547	31128	21.151	2	22786
LS_11_16_2014	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.479	20236	0.025	0	23071	0.466	22635	98.110	436	1.890	1	0.004	743722	15.037	317958	6.428	17	307312
LS_11_16_2014	Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.294	24127	0.031	0	964	0.611	908	94.191	56	5.809	0	0.000	25772	16.347	45518	28.871	1	32415
LS_11_16_2014	Esch_coli_NCTC122	NZ_LT906474.1	4625968	1.496	21406	0.061	1	15356	0.332	15102	98.346	254	1.654	0	0.000	2201018	47.580	1386502	29.972	18	214452
LS_11_16_2014	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	2.208	61786	0.083	2	1873190	38.968	1872870	99.983	320	0.017	263	0.014	749788	15.598	95414	1.985	0	0
LS_11_16_2014	Esch_coli_MVAST0167	NZ_CP014493.1	128305	4.251	15700	0.024	5	42740	33.311	42681	99.862	59	0.139	164	0.384	52372	40.818	29813	23.236	1	9001
LS_11_16_2014	Esch_coli_MVAST0167	NZ_CP014494.1	78992	119.875	89582	0.066	169	48208	61.029	47072	97.644	1133	2.353	51	0.106	805	1.019	6222	7.877	2	18986
LS_11_16_2014	Esch_coli_Santai	NZ_CP007592.1	5104557	0.735	24997	0.032	0	15485	0.303	15091	97.456	394	2.545	1	0.006	1768336	34.642	1207058	23.647	27	446567
LS_11_16_2014	Esch_coli_AR_0061	NZ_CP020058.1	4595238	2.086	21599	0.063	2	21755	0.473	21375	98.253	380	1.747	0	0.000	2246277	48.883	1243775	27.067	16	173376
LS_11_16_2014	Esch_coli_AR_0061	NZ_CP020059.1	87982	0.176	3	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	3422	3.889	123	0.140	2	70840
LS_11_16_2014	Esch_coli_AR_0061	NZ_CP020060.1	50999	0.205	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	6137	12.034	4055	7.951	0	0
LS_11_16_2014	TOTAL	-	50385128	8.320	1746267	4.651	1	4298379	8.531	4291810	99.847	6563	0.153	772	0.018	16287463	32.326	7091536	14.075	205	3269357
LS_12_7_2014	Esch_coli_EC-1639	NZ_LR025101.1	5059899	1.376	15782	0.043	1	426969	8.438	425232	99.593	1736	0.407	63	0.015	1310514	25.900	116604	2.304	52	581450
LS_12_7_2014	Esch_coli_EC-1639	NZ_LR025102.1	94720	0.411	579	0.001	0	2459	2.596	2431	98.861	28	1.139	0	0.000	20954	22.122	19876	20.984	0	0
LS_12_7_2014	Esch_coli_EC-1639	NZ_LR025103.1	31016	0.411	104	0.000	0	2819	9.089	2783	98.723	36	1.277	0	0.000	0	0.000	0	0.000	0	0
LS_12_7_2014	Esch_coli_EC-1639	NZ_LR025104.1	21855	0.112	19	0.000	0	465	2.128	439	94.409	26	5.591	0	0.000	0	0.000	0	0.000	0	0
LS_12_7_2014	Esch_coli_EC-1639	NZ_LR025105.1	63589	0.064	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	995	1.565	233	0.366	0	0
LS_12_7_2014	Esch_coli_118UI	NZ_CP032515.1	5205677	2.224	48590	0.134	2	1408237	27.052	1406663	99.888	1574	0.112	11	0.001	1343146	25.802	109030	2.094	25	340445
LS_12_7_2014	Esch_coli_118UI	NZ_CP032517.1	4724	0.131	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	126	2.667	0	0.000	0	0
LS_12_7_2014	Esch_coli_118UI	NZ_CP032516.1	90328	0.593	132	0.000	0	709	0.785	691	97.461	18	2.539	0	0.000	33530	37.120	26902	29.783	1	14447
LS_12_7_2014	Esch_coli_D5	NZ_CP010145.1	4817460	0.292	2306	0.012	0	25338	0.526	25013	98.717	325	1.283	0	0.000	317401	6.589	62200	1.291	24	642583
LS_12_7_2014	Esch_coli_D5	NZ_CP010146.1	112874	0.135	39	0.000	0	847	0.750	843	99.528	4	0.472	0	0.000	3574	3.166	1263	1.119	1	41214
LS_12_7_2014	Esch_coli_D5	NZ_CP010147.1	88754	0.295	113	0.000	0	1116	1.257	1091	97.760	25	2.240	0	0.000	11691	13.172	8155	9.188	1	29588
LS_12_7_2014	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0.314	5972	0.027	0	44722	0.920	44148	98.717	574	1.284	14	0.031	269115	5.533	49863	1.025	8	206141
LS_12_7_2014	Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.347	316	0.000	0	4268	3.388	4219	98.852	49	1.148	0	0.000	6560	5.207	4112	3.264	1	37994
LS_12_7_2014	Esch_coli_PA45B	NZ_CP021288.1	5074754	1.724	9667	0.020	1	98974	1.950	97712	98.725	1262	1.275	15	0.015	1937510	38.179	596233	11.749	45	523509
LS_12_7_2014	Esch_coli_PA45B	NZ_CP021289.1	147172	0.891	1141	0.002	0	7839	5.326	7694	98.150	145	1.850	1	0.013	54765	37.212	45937	31.213	1	10561
LS_12_7_2014	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.710	9602	0.018	0	126244	2.552	124962	98.985	1282	1.016	27	0.021	852505	17.236	246558	4.985	28	396302
LS_12_7_2014	Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.483	550	0.001	0	6049	3.837	5973	98.744	76	1.256	0	0.000	16234	10.297	10054	6.377	2	49029
LS_12_7_2014	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0.268	1297	0.006	0	22468	0.486	22208	98.843	260	1.157	0	0.000	290158	6.272	44418	0.960	25	737478
LS_12_7_2014	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	22.070	701328	1.422	22	4305459	89.567	4305236	99.995	221	0.005	821	0.019	900120	18.725	44680	0.929	0	0
LS_12_7_2014	Esch_coli_MVAST0167	NZ_CP014493.1	128305	37.003	24229	0.057	40	87250	68.002	87215	99.960	34	0.039	107	0.123	43417	33.839	430	0.335	0	0
LS_12_7_2014	Esch_coli_MVAST0167	NZ_CP014494.1	78992	0.166	152	0.000	0	1341	1.698	1317	98.210	24	1.790	0	0.000	964	1.220	1012	1.281	0	0
LS_12_7_2014	Esch_coli_Santai	NZ_CP007592.1	5104557	0.279	3909	0.008	0	57788	1.132	56921	98.500	867	1.501	20	0.035	281093	5.507	37523	0.735	31	923791
LS_12_7_2014	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0.272	2203	0.010	0	37337	0.813	36695	98.281	642	1.721	25	0.067	264969	5.766	38487	0.838	25	669820
LS_12_7_2014	Esch_coli_AR_0061	NZ_CP020059.1	87982	0.073	47	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	5431	6.173	3958	4.499	0	0
LS_12_7_2014	Esch_coli_AR_0061	NZ_CP020060.1	50999	0.109	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	2191	4.296	1268	2.486	0	0
LS_12_7_2014	TOTAL	-	50385128	2.988	828078	1.762	0	6668698	13.235	6659486	99.862	9208	0.138	1104	0.017	7966963	15.812	1468796	2.915	270	5204352
